lembur_id,karyawan_id,tanggal,jam_mulai,jam_selesai,durasi_jam,status_approval,keterangan
2771,19,2025-04-18,2025-04-18 17:30:00,2025-04-18 18:30:00,1,Disetujui,Lembur proyek 2
2772,28,2025-04-18,2025-04-18 17:30:00,2025-04-18 19:30:00,2,Ditolak,Lembur proyek 3
2773,29,2025-04-18,2025-04-18 17:30:00,2025-04-18 19:30:00,2,Disetujui,Lembur proyek 1
2774,30,2025-04-18,2025-04-18 17:30:00,2025-04-18 19:30:00,2,Disetujui,Lembur proyek 2
2775,31,2025-04-18,2025-04-18 17:30:00,2025-04-18 18:30:00,1,Ditolak,Lembur proyek 4
2776,35,2025-04-18,2025-04-18 17:30:00,2025-04-18 19:30:00,2,Ditolak,Lembur proyek 1
2777,36,2025-04-18,2025-04-18 17:30:00,2025-04-18 21:30:00,4,Disetujui,Lembur proyek 2
2778,40,2025-04-18,2025-04-18 17:30:00,2025-04-18 18:30:00,1,Disetujui,Lembur proyek 5
2779,43,2025-04-18,2025-04-18 17:30:00,2025-04-18 18:30:00,1,Ditolak,Lembur proyek 1
2780,46,2025-04-18,2025-04-18 17:30:00,2025-04-18 20:30:00,3,Ditolak,Lembur proyek 1
2781,49,2025-04-18,2025-04-18 17:30:00,2025-04-18 21:30:00,4,Ditolak,Lembur proyek 1
2782,4,2025-04-19,2025-04-19 17:30:00,2025-04-19 18:30:00,1,Disetujui,Lembur proyek 4
2783,5,2025-04-19,2025-04-19 17:30:00,2025-04-19 21:30:00,4,Disetujui,Lembur proyek 2
2784,9,2025-04-19,2025-04-19 17:30:00,2025-04-19 21:30:00,4,Ditolak,Lembur proyek 4
2785,15,2025-04-19,2025-04-19 17:30:00,2025-04-19 19:30:00,2,Disetujui,Lembur proyek 4
2786,17,2025-04-19,2025-04-19 17:30:00,2025-04-19 21:30:00,4,Disetujui,Lembur proyek 3
2787,21,2025-04-19,2025-04-19 17:30:00,2025-04-19 20:30:00,3,Ditolak,Lembur proyek 2
2788,26,2025-04-19,2025-04-19 17:30:00,2025-04-19 20:30:00,3,Disetujui,Lembur proyek 3
2789,30,2025-04-19,2025-04-19 17:30:00,2025-04-19 20:30:00,3,Ditolak,Lembur proyek 4
2790,33,2025-04-19,2025-04-19 17:30:00,2025-04-19 18:30:00,1,Disetujui,Lembur proyek 1
2791,40,2025-04-19,2025-04-19 17:30:00,2025-04-19 18:30:00,1,Ditolak,Lembur proyek 5
2792,45,2025-04-19,2025-04-19 17:30:00,2025-04-19 21:30:00,4,Ditolak,Lembur proyek 5
2793,46,2025-04-19,2025-04-19 17:30:00,2025-04-19 21:30:00,4,Disetujui,Lembur proyek 2
2794,49,2025-04-19,2025-04-19 17:30:00,2025-04-19 21:30:00,4,Disetujui,Lembur proyek 4
2795,50,2025-04-19,2025-04-19 17:30:00,2025-04-19 19:30:00,2,Ditolak,Lembur proyek 1
2796,5,2025-04-20,2025-04-20 17:30:00,2025-04-20 18:30:00,1,Disetujui,Lembur proyek 5
2797,15,2025-04-20,2025-04-20 17:30:00,2025-04-20 19:30:00,2,Disetujui,Lembur proyek 3
2798,33,2025-04-20,2025-04-20 17:30:00,2025-04-20 20:30:00,3,Disetujui,Lembur proyek 4
2799,37,2025-04-20,2025-04-20 17:30:00,2025-04-20 18:30:00,1,Disetujui,Lembur proyek 1
2800,39,2025-04-20,2025-04-20 17:30:00,2025-04-20 20:30:00,3,Ditolak,Lembur proyek 5
2801,41,2025-04-20,2025-04-20 17:30:00,2025-04-20 21:30:00,4,Disetujui,Lembur proyek 2
2802,42,2025-04-20,2025-04-20 17:30:00,2025-04-20 19:30:00,2,Disetujui,Lembur proyek 5
2803,50,2025-04-20,2025-04-20 17:30:00,2025-04-20 21:30:00,4,Disetujui,Lembur proyek 2
2804,6,2025-04-21,2025-04-21 17:30:00,2025-04-21 21:30:00,4,Disetujui,Lembur proyek 4
2805,12,2025-04-21,2025-04-21 17:30:00,2025-04-21 18:30:00,1,Ditolak,Lembur proyek 1
2806,20,2025-04-21,2025-04-21 17:30:00,2025-04-21 20:30:00,3,Ditolak,Lembur proyek 4
2807,29,2025-04-21,2025-04-21 17:30:00,2025-04-21 20:30:00,3,Disetujui,Lembur proyek 4
2808,34,2025-04-21,2025-04-21 17:30:00,2025-04-21 21:30:00,4,Ditolak,Lembur proyek 5
2809,35,2025-04-21,2025-04-21 17:30:00,2025-04-21 21:30:00,4,Disetujui,Lembur proyek 3
2810,36,2025-04-21,2025-04-21 17:30:00,2025-04-21 21:30:00,4,Ditolak,Lembur proyek 5
2811,40,2025-04-21,2025-04-21 17:30:00,2025-04-21 20:30:00,3,Disetujui,Lembur proyek 5
2812,42,2025-04-21,2025-04-21 17:30:00,2025-04-21 18:30:00,1,Disetujui,Lembur proyek 2
2813,44,2025-04-21,2025-04-21 17:30:00,2025-04-21 19:30:00,2,Disetujui,Lembur proyek 4
2814,47,2025-04-21,2025-04-21 17:30:00,2025-04-21 19:30:00,2,Ditolak,Lembur proyek 3
2815,49,2025-04-21,2025-04-21 17:30:00,2025-04-21 18:30:00,1,Disetujui,Lembur proyek 2
2816,5,2025-04-22,2025-04-22 17:30:00,2025-04-22 19:30:00,2,Disetujui,Lembur proyek 5
2817,6,2025-04-22,2025-04-22 17:30:00,2025-04-22 19:30:00,2,Ditolak,Lembur proyek 1
2818,15,2025-04-22,2025-04-22 17:30:00,2025-04-22 19:30:00,2,Disetujui,Lembur proyek 1
2819,23,2025-04-22,2025-04-22 17:30:00,2025-04-22 19:30:00,2,Ditolak,Lembur proyek 1
2820,29,2025-04-22,2025-04-22 17:30:00,2025-04-22 19:30:00,2,Ditolak,Lembur proyek 4
2821,33,2025-04-22,2025-04-22 17:30:00,2025-04-22 18:30:00,1,Disetujui,Lembur proyek 4
2822,37,2025-04-22,2025-04-22 17:30:00,2025-04-22 20:30:00,3,Ditolak,Lembur proyek 1
2823,43,2025-04-22,2025-04-22 17:30:00,2025-04-22 21:30:00,4,Disetujui,Lembur proyek 4
2824,45,2025-04-22,2025-04-22 17:30:00,2025-04-22 21:30:00,4,Disetujui,Lembur proyek 3
2825,7,2025-04-23,2025-04-23 17:30:00,2025-04-23 20:30:00,3,Ditolak,Lembur proyek 3
2826,11,2025-04-23,2025-04-23 17:30:00,2025-04-23 19:30:00,2,Disetujui,Lembur proyek 2
2827,12,2025-04-23,2025-04-23 17:30:00,2025-04-23 19:30:00,2,Disetujui,Lembur proyek 4
2828,15,2025-04-23,2025-04-23 17:30:00,2025-04-23 20:30:00,3,Ditolak,Lembur proyek 4
2829,21,2025-04-23,2025-04-23 17:30:00,2025-04-23 19:30:00,2,Ditolak,Lembur proyek 4
2830,22,2025-04-23,2025-04-23 17:30:00,2025-04-23 18:30:00,1,Ditolak,Lembur proyek 2
2831,23,2025-04-23,2025-04-23 17:30:00,2025-04-23 19:30:00,2,Disetujui,Lembur proyek 1
2832,24,2025-04-23,2025-04-23 17:30:00,2025-04-23 18:30:00,1,Ditolak,Lembur proyek 2
2833,35,2025-04-23,2025-04-23 17:30:00,2025-04-23 20:30:00,3,Disetujui,Lembur proyek 4
2834,40,2025-04-23,2025-04-23 17:30:00,2025-04-23 21:30:00,4,Ditolak,Lembur proyek 1
2835,1,2025-04-24,2025-04-24 17:30:00,2025-04-24 19:30:00,2,Disetujui,Lembur proyek 1
2836,3,2025-04-24,2025-04-24 17:30:00,2025-04-24 21:30:00,4,Ditolak,Lembur proyek 5
2837,4,2025-04-24,2025-04-24 17:30:00,2025-04-24 21:30:00,4,Ditolak,Lembur proyek 1
2838,7,2025-04-24,2025-04-24 17:30:00,2025-04-24 20:30:00,3,Ditolak,Lembur proyek 1
2839,12,2025-04-24,2025-04-24 17:30:00,2025-04-24 19:30:00,2,Disetujui,Lembur proyek 1
2840,16,2025-04-24,2025-04-24 17:30:00,2025-04-24 18:30:00,1,Disetujui,Lembur proyek 5
2841,23,2025-04-24,2025-04-24 17:30:00,2025-04-24 19:30:00,2,Ditolak,Lembur proyek 5
2842,31,2025-04-24,2025-04-24 17:30:00,2025-04-24 18:30:00,1,Ditolak,Lembur proyek 2
2843,33,2025-04-24,2025-04-24 17:30:00,2025-04-24 20:30:00,3,Ditolak,Lembur proyek 3
2844,34,2025-04-24,2025-04-24 17:30:00,2025-04-24 21:30:00,4,Disetujui,Lembur proyek 5
2845,39,2025-04-24,2025-04-24 17:30:00,2025-04-24 19:30:00,2,Disetujui,Lembur proyek 3
2846,46,2025-04-24,2025-04-24 17:30:00,2025-04-24 21:30:00,4,Ditolak,Lembur proyek 3
2847,3,2025-04-25,2025-04-25 17:30:00,2025-04-25 21:30:00,4,Disetujui,Lembur proyek 3
2848,8,2025-04-25,2025-04-25 17:30:00,2025-04-25 18:30:00,1,Disetujui,Lembur proyek 1
2849,11,2025-04-25,2025-04-25 17:30:00,2025-04-25 18:30:00,1,Disetujui,Lembur proyek 4
2850,21,2025-04-25,2025-04-25 17:30:00,2025-04-25 19:30:00,2,Ditolak,Lembur proyek 1
2851,23,2025-04-25,2025-04-25 17:30:00,2025-04-25 20:30:00,3,Ditolak,Lembur proyek 2
2852,30,2025-04-25,2025-04-25 17:30:00,2025-04-25 18:30:00,1,Disetujui,Lembur proyek 3
2853,31,2025-04-25,2025-04-25 17:30:00,2025-04-25 18:30:00,1,Ditolak,Lembur proyek 1
2854,34,2025-04-25,2025-04-25 17:30:00,2025-04-25 18:30:00,1,Ditolak,Lembur proyek 2
2855,36,2025-04-25,2025-04-25 17:30:00,2025-04-25 18:30:00,1,Ditolak,Lembur proyek 3
2856,37,2025-04-25,2025-04-25 17:30:00,2025-04-25 19:30:00,2,Ditolak,Lembur proyek 4
2857,47,2025-04-25,2025-04-25 17:30:00,2025-04-25 19:30:00,2,Ditolak,Lembur proyek 2
2858,2,2025-04-26,2025-04-26 17:30:00,2025-04-26 19:30:00,2,Ditolak,Lembur proyek 5
2859,5,2025-04-26,2025-04-26 17:30:00,2025-04-26 20:30:00,3,Disetujui,Lembur proyek 3
2860,17,2025-04-26,2025-04-26 17:30:00,2025-04-26 19:30:00,2,Ditolak,Lembur proyek 5
2861,18,2025-04-26,2025-04-26 17:30:00,2025-04-26 18:30:00,1,Disetujui,Lembur proyek 5
2862,19,2025-04-26,2025-04-26 17:30:00,2025-04-26 20:30:00,3,Ditolak,Lembur proyek 4
2863,28,2025-04-26,2025-04-26 17:30:00,2025-04-26 21:30:00,4,Ditolak,Lembur proyek 3
2864,35,2025-04-26,2025-04-26 17:30:00,2025-04-26 20:30:00,3,Disetujui,Lembur proyek 3
2865,43,2025-04-26,2025-04-26 17:30:00,2025-04-26 20:30:00,3,Disetujui,Lembur proyek 2
2866,48,2025-04-26,2025-04-26 17:30:00,2025-04-26 18:30:00,1,Disetujui,Lembur proyek 1
2867,50,2025-04-26,2025-04-26 17:30:00,2025-04-26 18:30:00,1,Ditolak,Lembur proyek 5
2868,6,2025-04-27,2025-04-27 17:30:00,2025-04-27 18:30:00,1,Disetujui,Lembur proyek 4
2869,8,2025-04-27,2025-04-27 17:30:00,2025-04-27 21:30:00,4,Disetujui,Lembur proyek 1
2870,14,2025-04-27,2025-04-27 17:30:00,2025-04-27 21:30:00,4,Ditolak,Lembur proyek 1
2871,15,2025-04-27,2025-04-27 17:30:00,2025-04-27 20:30:00,3,Ditolak,Lembur proyek 1
2872,24,2025-04-27,2025-04-27 17:30:00,2025-04-27 21:30:00,4,Disetujui,Lembur proyek 3
2873,29,2025-04-27,2025-04-27 17:30:00,2025-04-27 18:30:00,1,Disetujui,Lembur proyek 1
2874,34,2025-04-27,2025-04-27 17:30:00,2025-04-27 21:30:00,4,Ditolak,Lembur proyek 1
2875,39,2025-04-27,2025-04-27 17:30:00,2025-04-27 20:30:00,3,Disetujui,Lembur proyek 4
2876,45,2025-04-27,2025-04-27 17:30:00,2025-04-27 21:30:00,4,Disetujui,Lembur proyek 2
2877,5,2025-04-28,2025-04-28 17:30:00,2025-04-28 18:30:00,1,Ditolak,Lembur proyek 5
2878,9,2025-04-28,2025-04-28 17:30:00,2025-04-28 18:30:00,1,Ditolak,Lembur proyek 2
2879,19,2025-04-28,2025-04-28 17:30:00,2025-04-28 21:30:00,4,Ditolak,Lembur proyek 3
2880,24,2025-04-28,2025-04-28 17:30:00,2025-04-28 19:30:00,2,Disetujui,Lembur proyek 1
2881,28,2025-04-28,2025-04-28 17:30:00,2025-04-28 18:30:00,1,Disetujui,Lembur proyek 2
2882,30,2025-04-28,2025-04-28 17:30:00,2025-04-28 21:30:00,4,Disetujui,Lembur proyek 1
2883,37,2025-04-28,2025-04-28 17:30:00,2025-04-28 20:30:00,3,Ditolak,Lembur proyek 1
2884,39,2025-04-28,2025-04-28 17:30:00,2025-04-28 18:30:00,1,Disetujui,Lembur proyek 4
2885,42,2025-04-28,2025-04-28 17:30:00,2025-04-28 18:30:00,1,Ditolak,Lembur proyek 5
2886,43,2025-04-28,2025-04-28 17:30:00,2025-04-28 20:30:00,3,Disetujui,Lembur proyek 4
2887,48,2025-04-28,2025-04-28 17:30:00,2025-04-28 18:30:00,1,Disetujui,Lembur proyek 5
2888,49,2025-04-28,2025-04-28 17:30:00,2025-04-28 20:30:00,3,Ditolak,Lembur proyek 2
2889,11,2025-05-01,2025-05-01 17:30:00,2025-05-01 19:30:00,2,Ditolak,Lembur proyek 3
2890,12,2025-05-01,2025-05-01 17:30:00,2025-05-01 19:30:00,2,Ditolak,Lembur proyek 1
2891,16,2025-05-01,2025-05-01 17:30:00,2025-05-01 19:30:00,2,Disetujui,Lembur proyek 5
2892,21,2025-05-01,2025-05-01 17:30:00,2025-05-01 20:30:00,3,Ditolak,Lembur proyek 3
2893,28,2025-05-01,2025-05-01 17:30:00,2025-05-01 18:30:00,1,Ditolak,Lembur proyek 5
2894,33,2025-05-01,2025-05-01 17:30:00,2025-05-01 19:30:00,2,Disetujui,Lembur proyek 1
2895,40,2025-05-01,2025-05-01 17:30:00,2025-05-01 21:30:00,4,Ditolak,Lembur proyek 1
2896,46,2025-05-01,2025-05-01 17:30:00,2025-05-01 19:30:00,2,Disetujui,Lembur proyek 3
2897,3,2025-05-02,2025-05-02 17:30:00,2025-05-02 20:30:00,3,Ditolak,Lembur proyek 1
2898,5,2025-05-02,2025-05-02 17:30:00,2025-05-02 21:30:00,4,Disetujui,Lembur proyek 1
2899,9,2025-05-02,2025-05-02 17:30:00,2025-05-02 21:30:00,4,Disetujui,Lembur proyek 5
2900,21,2025-05-02,2025-05-02 17:30:00,2025-05-02 18:30:00,1,Ditolak,Lembur proyek 3
2901,28,2025-05-02,2025-05-02 17:30:00,2025-05-02 20:30:00,3,Ditolak,Lembur proyek 5
2902,32,2025-05-02,2025-05-02 17:30:00,2025-05-02 19:30:00,2,Disetujui,Lembur proyek 5
2903,33,2025-05-02,2025-05-02 17:30:00,2025-05-02 21:30:00,4,Ditolak,Lembur proyek 5
2904,39,2025-05-02,2025-05-02 17:30:00,2025-05-02 18:30:00,1,Disetujui,Lembur proyek 2
2905,43,2025-05-02,2025-05-02 17:30:00,2025-05-02 18:30:00,1,Ditolak,Lembur proyek 2
2906,48,2025-05-02,2025-05-02 17:30:00,2025-05-02 19:30:00,2,Disetujui,Lembur proyek 4
2907,50,2025-05-02,2025-05-02 17:30:00,2025-05-02 18:30:00,1,Disetujui,Lembur proyek 5
2908,7,2025-05-03,2025-05-03 17:30:00,2025-05-03 18:30:00,1,Disetujui,Lembur proyek 2
2909,8,2025-05-03,2025-05-03 17:30:00,2025-05-03 18:30:00,1,Ditolak,Lembur proyek 5
2910,12,2025-05-03,2025-05-03 17:30:00,2025-05-03 19:30:00,2,Disetujui,Lembur proyek 3
2911,27,2025-05-03,2025-05-03 17:30:00,2025-05-03 20:30:00,3,Ditolak,Lembur proyek 1
2912,34,2025-05-03,2025-05-03 17:30:00,2025-05-03 20:30:00,3,Disetujui,Lembur proyek 3
2913,40,2025-05-03,2025-05-03 17:30:00,2025-05-03 21:30:00,4,Ditolak,Lembur proyek 1
2914,42,2025-05-03,2025-05-03 17:30:00,2025-05-03 20:30:00,3,Disetujui,Lembur proyek 4
2915,43,2025-05-03,2025-05-03 17:30:00,2025-05-03 18:30:00,1,Ditolak,Lembur proyek 3
2916,45,2025-05-03,2025-05-03 17:30:00,2025-05-03 19:30:00,2,Ditolak,Lembur proyek 2
2917,50,2025-05-03,2025-05-03 17:30:00,2025-05-03 19:30:00,2,Disetujui,Lembur proyek 1
2918,3,2025-05-04,2025-05-04 17:30:00,2025-05-04 20:30:00,3,Disetujui,Lembur proyek 3
2919,6,2025-05-04,2025-05-04 17:30:00,2025-05-04 21:30:00,4,Ditolak,Lembur proyek 2
2920,13,2025-05-04,2025-05-04 17:30:00,2025-05-04 19:30:00,2,Disetujui,Lembur proyek 1
2921,15,2025-05-04,2025-05-04 17:30:00,2025-05-04 20:30:00,3,Disetujui,Lembur proyek 3
2922,20,2025-05-04,2025-05-04 17:30:00,2025-05-04 21:30:00,4,Disetujui,Lembur proyek 4
2923,29,2025-05-04,2025-05-04 17:30:00,2025-05-04 21:30:00,4,Ditolak,Lembur proyek 5
2924,34,2025-05-04,2025-05-04 17:30:00,2025-05-04 18:30:00,1,Disetujui,Lembur proyek 1
2925,35,2025-05-04,2025-05-04 17:30:00,2025-05-04 19:30:00,2,Ditolak,Lembur proyek 5
2926,38,2025-05-04,2025-05-04 17:30:00,2025-05-04 18:30:00,1,Disetujui,Lembur proyek 5
2927,47,2025-05-04,2025-05-04 17:30:00,2025-05-04 20:30:00,3,Ditolak,Lembur proyek 5
2928,48,2025-05-04,2025-05-04 17:30:00,2025-05-04 19:30:00,2,Disetujui,Lembur proyek 4
2929,7,2025-05-05,2025-05-05 17:30:00,2025-05-05 18:30:00,1,Disetujui,Lembur proyek 3
2930,15,2025-05-05,2025-05-05 17:30:00,2025-05-05 21:30:00,4,Ditolak,Lembur proyek 3
2931,17,2025-05-05,2025-05-05 17:30:00,2025-05-05 20:30:00,3,Disetujui,Lembur proyek 2
2932,19,2025-05-05,2025-05-05 17:30:00,2025-05-05 20:30:00,3,Disetujui,Lembur proyek 2
2933,21,2025-05-05,2025-05-05 17:30:00,2025-05-05 21:30:00,4,Ditolak,Lembur proyek 5
2934,47,2025-05-05,2025-05-05 17:30:00,2025-05-05 21:30:00,4,Disetujui,Lembur proyek 2
2935,49,2025-05-05,2025-05-05 17:30:00,2025-05-05 20:30:00,3,Ditolak,Lembur proyek 1
2936,4,2025-05-06,2025-05-06 17:30:00,2025-05-06 21:30:00,4,Disetujui,Lembur proyek 4
2937,11,2025-05-06,2025-05-06 17:30:00,2025-05-06 18:30:00,1,Disetujui,Lembur proyek 5
2938,14,2025-05-06,2025-05-06 17:30:00,2025-05-06 21:30:00,4,Ditolak,Lembur proyek 2
2939,15,2025-05-06,2025-05-06 17:30:00,2025-05-06 19:30:00,2,Ditolak,Lembur proyek 4
2940,26,2025-05-06,2025-05-06 17:30:00,2025-05-06 21:30:00,4,Disetujui,Lembur proyek 2
2941,28,2025-05-06,2025-05-06 17:30:00,2025-05-06 19:30:00,2,Ditolak,Lembur proyek 3
2942,33,2025-05-06,2025-05-06 17:30:00,2025-05-06 21:30:00,4,Ditolak,Lembur proyek 4
2943,39,2025-05-06,2025-05-06 17:30:00,2025-05-06 20:30:00,3,Disetujui,Lembur proyek 1
2944,43,2025-05-06,2025-05-06 17:30:00,2025-05-06 20:30:00,3,Ditolak,Lembur proyek 4
2945,46,2025-05-06,2025-05-06 17:30:00,2025-05-06 21:30:00,4,Disetujui,Lembur proyek 2
2946,3,2025-05-07,2025-05-07 17:30:00,2025-05-07 18:30:00,1,Ditolak,Lembur proyek 2
2947,4,2025-05-07,2025-05-07 17:30:00,2025-05-07 20:30:00,3,Disetujui,Lembur proyek 1
2948,5,2025-05-07,2025-05-07 17:30:00,2025-05-07 20:30:00,3,Disetujui,Lembur proyek 1
2949,12,2025-05-07,2025-05-07 17:30:00,2025-05-07 19:30:00,2,Ditolak,Lembur proyek 5
2950,17,2025-05-07,2025-05-07 17:30:00,2025-05-07 21:30:00,4,Disetujui,Lembur proyek 5
2951,21,2025-05-07,2025-05-07 17:30:00,2025-05-07 18:30:00,1,Ditolak,Lembur proyek 5
2952,23,2025-05-07,2025-05-07 17:30:00,2025-05-07 19:30:00,2,Disetujui,Lembur proyek 5
2953,29,2025-05-07,2025-05-07 17:30:00,2025-05-07 21:30:00,4,Disetujui,Lembur proyek 2
2954,30,2025-05-07,2025-05-07 17:30:00,2025-05-07 20:30:00,3,Disetujui,Lembur proyek 5
2955,33,2025-05-07,2025-05-07 17:30:00,2025-05-07 18:30:00,1,Disetujui,Lembur proyek 4
2956,43,2025-05-07,2025-05-07 17:30:00,2025-05-07 18:30:00,1,Ditolak,Lembur proyek 2
2957,1,2025-05-08,2025-05-08 17:30:00,2025-05-08 19:30:00,2,Disetujui,Lembur proyek 5
2958,10,2025-05-08,2025-05-08 17:30:00,2025-05-08 18:30:00,1,Disetujui,Lembur proyek 5
2959,14,2025-05-08,2025-05-08 17:30:00,2025-05-08 18:30:00,1,Disetujui,Lembur proyek 1
2960,17,2025-05-08,2025-05-08 17:30:00,2025-05-08 18:30:00,1,Ditolak,Lembur proyek 2
2961,23,2025-05-08,2025-05-08 17:30:00,2025-05-08 20:30:00,3,Disetujui,Lembur proyek 2
2962,26,2025-05-08,2025-05-08 17:30:00,2025-05-08 18:30:00,1,Disetujui,Lembur proyek 4
2963,33,2025-05-08,2025-05-08 17:30:00,2025-05-08 21:30:00,4,Ditolak,Lembur proyek 5
2964,34,2025-05-08,2025-05-08 17:30:00,2025-05-08 18:30:00,1,Disetujui,Lembur proyek 4
2965,48,2025-05-08,2025-05-08 17:30:00,2025-05-08 19:30:00,2,Ditolak,Lembur proyek 1
2966,8,2025-05-09,2025-05-09 17:30:00,2025-05-09 18:30:00,1,Disetujui,Lembur proyek 2
2967,19,2025-05-09,2025-05-09 17:30:00,2025-05-09 21:30:00,4,Disetujui,Lembur proyek 1
2968,20,2025-05-09,2025-05-09 17:30:00,2025-05-09 21:30:00,4,Disetujui,Lembur proyek 1
2969,21,2025-05-09,2025-05-09 17:30:00,2025-05-09 19:30:00,2,Ditolak,Lembur proyek 4
2970,22,2025-05-09,2025-05-09 17:30:00,2025-05-09 19:30:00,2,Disetujui,Lembur proyek 1
2971,27,2025-05-09,2025-05-09 17:30:00,2025-05-09 21:30:00,4,Ditolak,Lembur proyek 1
2972,35,2025-05-09,2025-05-09 17:30:00,2025-05-09 18:30:00,1,Disetujui,Lembur proyek 1
2973,40,2025-05-09,2025-05-09 17:30:00,2025-05-09 20:30:00,3,Ditolak,Lembur proyek 4
2974,41,2025-05-09,2025-05-09 17:30:00,2025-05-09 19:30:00,2,Ditolak,Lembur proyek 1
2975,42,2025-05-09,2025-05-09 17:30:00,2025-05-09 20:30:00,3,Ditolak,Lembur proyek 2
2976,43,2025-05-09,2025-05-09 17:30:00,2025-05-09 18:30:00,1,Disetujui,Lembur proyek 4
2977,3,2025-05-10,2025-05-10 17:30:00,2025-05-10 20:30:00,3,Ditolak,Lembur proyek 4
2978,4,2025-05-10,2025-05-10 17:30:00,2025-05-10 19:30:00,2,Disetujui,Lembur proyek 4
2979,15,2025-05-10,2025-05-10 17:30:00,2025-05-10 20:30:00,3,Ditolak,Lembur proyek 2
2980,18,2025-05-10,2025-05-10 17:30:00,2025-05-10 18:30:00,1,Disetujui,Lembur proyek 4
2981,21,2025-05-10,2025-05-10 17:30:00,2025-05-10 21:30:00,4,Disetujui,Lembur proyek 5
2982,29,2025-05-10,2025-05-10 17:30:00,2025-05-10 19:30:00,2,Disetujui,Lembur proyek 5
2983,37,2025-05-10,2025-05-10 17:30:00,2025-05-10 18:30:00,1,Disetujui,Lembur proyek 4
2984,41,2025-05-10,2025-05-10 17:30:00,2025-05-10 21:30:00,4,Disetujui,Lembur proyek 2
2985,43,2025-05-10,2025-05-10 17:30:00,2025-05-10 18:30:00,1,Disetujui,Lembur proyek 2
2986,44,2025-05-10,2025-05-10 17:30:00,2025-05-10 19:30:00,2,Ditolak,Lembur proyek 5
2987,45,2025-05-10,2025-05-10 17:30:00,2025-05-10 20:30:00,3,Ditolak,Lembur proyek 2
2988,49,2025-05-10,2025-05-10 17:30:00,2025-05-10 20:30:00,3,Disetujui,Lembur proyek 4
2989,4,2025-05-11,2025-05-11 17:30:00,2025-05-11 18:30:00,1,Disetujui,Lembur proyek 3
2990,12,2025-05-11,2025-05-11 17:30:00,2025-05-11 18:30:00,1,Ditolak,Lembur proyek 1
2991,17,2025-05-11,2025-05-11 17:30:00,2025-05-11 18:30:00,1,Ditolak,Lembur proyek 4
2992,25,2025-05-11,2025-05-11 17:30:00,2025-05-11 21:30:00,4,Ditolak,Lembur proyek 1
2993,34,2025-05-11,2025-05-11 17:30:00,2025-05-11 18:30:00,1,Ditolak,Lembur proyek 3
2994,44,2025-05-11,2025-05-11 17:30:00,2025-05-11 20:30:00,3,Disetujui,Lembur proyek 3
2995,45,2025-05-11,2025-05-11 17:30:00,2025-05-11 19:30:00,2,Ditolak,Lembur proyek 1
2996,11,2025-05-12,2025-05-12 17:30:00,2025-05-12 19:30:00,2,Ditolak,Lembur proyek 3
2997,19,2025-05-12,2025-05-12 17:30:00,2025-05-12 20:30:00,3,Disetujui,Lembur proyek 1
2998,26,2025-05-12,2025-05-12 17:30:00,2025-05-12 21:30:00,4,Disetujui,Lembur proyek 5
2999,30,2025-05-12,2025-05-12 17:30:00,2025-05-12 20:30:00,3,Disetujui,Lembur proyek 3
3000,35,2025-05-12,2025-05-12 17:30:00,2025-05-12 20:30:00,3,Disetujui,Lembur proyek 1
3001,36,2025-05-12,2025-05-12 17:30:00,2025-05-12 19:30:00,2,Disetujui,Lembur proyek 1
3002,1,2025-05-13,2025-05-13 17:30:00,2025-05-13 20:30:00,3,Disetujui,Lembur proyek 3
3003,3,2025-05-13,2025-05-13 17:30:00,2025-05-13 18:30:00,1,Disetujui,Lembur proyek 2
3004,4,2025-05-13,2025-05-13 17:30:00,2025-05-13 18:30:00,1,Disetujui,Lembur proyek 3
3005,6,2025-05-13,2025-05-13 17:30:00,2025-05-13 21:30:00,4,Disetujui,Lembur proyek 3
3006,11,2025-05-13,2025-05-13 17:30:00,2025-05-13 20:30:00,3,Ditolak,Lembur proyek 3
3007,13,2025-05-13,2025-05-13 17:30:00,2025-05-13 21:30:00,4,Ditolak,Lembur proyek 3
3008,35,2025-05-13,2025-05-13 17:30:00,2025-05-13 20:30:00,3,Ditolak,Lembur proyek 2
3009,45,2025-05-13,2025-05-13 17:30:00,2025-05-13 21:30:00,4,Disetujui,Lembur proyek 3
3010,47,2025-05-13,2025-05-13 17:30:00,2025-05-13 19:30:00,2,Ditolak,Lembur proyek 5
3011,49,2025-05-13,2025-05-13 17:30:00,2025-05-13 20:30:00,3,Disetujui,Lembur proyek 4
3012,3,2025-05-14,2025-05-14 17:30:00,2025-05-14 21:30:00,4,Ditolak,Lembur proyek 1
3013,7,2025-05-14,2025-05-14 17:30:00,2025-05-14 19:30:00,2,Disetujui,Lembur proyek 3
3014,17,2025-05-14,2025-05-14 17:30:00,2025-05-14 18:30:00,1,Ditolak,Lembur proyek 5
3015,18,2025-05-14,2025-05-14 17:30:00,2025-05-14 18:30:00,1,Disetujui,Lembur proyek 2
3016,19,2025-05-14,2025-05-14 17:30:00,2025-05-14 19:30:00,2,Disetujui,Lembur proyek 4
3017,22,2025-05-14,2025-05-14 17:30:00,2025-05-14 18:30:00,1,Disetujui,Lembur proyek 1
3018,24,2025-05-14,2025-05-14 17:30:00,2025-05-14 18:30:00,1,Ditolak,Lembur proyek 1
3019,36,2025-05-14,2025-05-14 17:30:00,2025-05-14 18:30:00,1,Ditolak,Lembur proyek 2
